origin,name,joinID,symbolname,symbolentity,symbolset,identity,specialentitysubtype,sidc,x,y,sequence,order,time
1075,长深高速公路,9697,Civilian (Land Civilian) : Victim of an Attempted Crime,110700,11,6,,,13256514.68,3250821.828,6,6.01075,
1075,长深高速公路,9697,Civilian (Land Civilian) : Victim of an Attempted Crime,110700,11,6,,,13235128.23,3208216.647,7,7.01075,
1075,长深高速公路,9697,Civilian (Land Civilian) : Victim of an Attempted Crime,110700,11,6,,,13212149.76,3172447.588,8,8.01075,
1075,长深高速公路,9697,Civilian (Land Civilian) : Victim of an Attempted Crime,110700,11,6,,,13192871.01,3135446.942,9,9.01075,
1075,长深高速公路,9697,Civilian (Land Civilian) : Victim of an Attempted Crime,110700,11,6,,,13169707.01,3103772.878,10,10.01075,
1075,长深高速公路,9697,Civilian (Land Civilian) : Victim of an Attempted Crime,110700,11,6,,,13148574.29,3063895.202,11,11.01075,
1075,长深高速公路,9697,Civilian (Land Civilian) : Victim of an Attempted Crime,110700,11,6,,,13148574.29,3063895.202,12,12.01075,
1076,长深高速公路,9698,Civilian (Land Civilian) : Killing Victims,110600,11,6,,,13148596.15,3063864.522,1,1.01076,
1076,长深高速公路,9698,Civilian (Land Civilian) : Killing Victims,110600,11,6,,,13169719.65,3103769.401,2,2.01076,
1076,长深高速公路,9698,Civilian (Land Civilian) : Killing Victims,110600,11,6,,,13192928.25,3135526.643,3,3.01076,
1076,长深高速公路,9698,Civilian (Land Civilian) : Killing Victims,110600,11,6,,,13212122.09,3172570.006,4,4.01076,
1076,长深高速公路,9698,Civilian (Land Civilian) : Killing Victims,110600,11,6,,,13235090.98,3208397.234,5,5.01076,
1076,长深高速公路,9698,Civilian (Land Civilian) : Killing Victims,110600,11,6,,,13256680.57,3251010.573,6,6.01076,
1076,长深高速公路,9698,Civilian (Land Civilian) : Killing Victims,110600,11,6,,,13298410.83,3264513.512,7,7.01076,
1076,长深高速公路,9698,Civilian (Land Civilian) : Killing Victims,110600,11,6,,,13332753.78,3288081.187,8,8.01076,
1076,长深高速公路,9698,Civilian (Land Civilian) : Killing Victims,110600,11,6,,,13344727.87,3327625.632,9,9.01076,
1076,长深高速公路,9698,Civilian (Land Civilian) : Killing Victims,110600,11,6,,,13354547.42,3358264.885,10,10.01076,
1076,长深高速公路,9698,Civilian (Land Civilian) : Killing Victims,110600,11,6,,,13326918.42,3396130.414,11,11.01076,
1076,长深高速公路,9698,Civilian (Land Civilian) : Killing Victims,110600,11,6,,,13326918.42,3396130.414,12,12.01076,
1077,福银高速;南昌绕城高速,9699,Weapon (Sea Subsurface) : Torpedo,130100,35,3,,,12884783.53,3418412.894,1,1.01077,
1077,福银高速;南昌绕城高速,9699,Weapon (Sea Subsurface) : Torpedo,130100,35,3,,,12886652.14,3391346.981,2,2.01077,
1077,福银高速;南昌绕城高速,9699,Weapon (Sea Subsurface) : Torpedo,130100,35,3,,,12893165.16,3365222.58,3,3.01077,
1077,福银高速;南昌绕城高速,9699,Weapon (Sea Subsurface) : Torpedo,130100,35,3,,,12913415.09,3351191.965,4,4.01077,
1077,福银高速;南昌绕城高速,9699,Weapon (Sea Subsurface) : Torpedo,130100,35,3,,,12920608.35,3327895.841,5,5.01077,
1077,福银高速;南昌绕城高速,9699,Weapon (Sea Subsurface) : Torpedo,130100,35,3,,,12923137.87,3301132.583,6,6.01077,
1077,福银高速;南昌绕城高速,9699,Weapon (Sea Subsurface) : Torpedo,130100,35,3,,,12936380.21,3278066.589,7,7.01077,
1077,福银高速;南昌绕城高速,9699,Weapon (Sea Subsurface) : Torpedo,130100,35,3,,,12945358.8,3252830.023,8,8.01077,
1077,福银高速;南昌绕城高速,9699,Weapon (Sea Subsurface) : Torpedo,130100,35,3,,,12958318.08,3229020.091,9,9.01077,
1077,福银高速;南昌绕城高速,9699,Weapon (Sea Subsurface) : Torpedo,130100,35,3,,,12975772.79,3208495.477,10,10.01077,
1077,福银高速;南昌绕城高速,9699,Weapon (Sea Subsurface) : Torpedo,130100,35,3,,,12984878.97,3185024.584,11,11.01077,
1077,福银高速;南昌绕城高速,9699,Weapon (Sea Subsurface) : Torpedo,130100,35,3,,,12984878.97,3185024.584,12,12.01077,
1078,金溪,9700,,,36,5,,,13032144.29,3565642.452,1,1.01078,
1078,金溪,9700,,,36,5,,,13023237.09,3529008.448,2,2.01078,
1078,金溪,9700,,,36,5,,,13032691.48,3490351.389,3,3.01078,
1078,金溪,9700,,,36,5,,,13033875.06,3452578.728,4,4.01078,
1078,金溪,9700,,,36,5,,,13030852.33,3412566.313,5,5.01078,
1078,金溪,9700,,,36,5,,,13020664.75,3375594.255,6,6.01078,
1078,金溪,9700,,,36,5,,,13009461.03,3336456.611,7,7.01078,
1078,金溪,9700,,,36,5,,,13009299.98,3296768.481,8,8.01078,
1078,金溪,9700,,,36,5,,,13009648.83,3257988.231,9,9.01078,
1078,金溪,9700,,,36,5,,,13002320.43,3220316.007,10,10.01078,
1078,金溪,9700,,,36,5,,,12984878.97,3185024.584,11,11.01078,
1078,金溪,9700,,,36,5,,,12984878.97,3185024.584,12,12.01078,
1079,金溪,9701,,,36,7,,,12985058.14,3185618.227,1,1.01079,
1079,金溪,9701,,,36,7,,,13002160.64,3220921.247,2,2.01079,
1079,金溪,9701,,,36,7,,,13009994.31,3258397.694,3,3.01079,
1079,金溪,9701,,,36,7,,,13009193.61,3297142.581,4,4.01079,
1079,金溪,9701,,,36,7,,,13009522.07,3336720.631,5,5.01079,
1079,金溪,9701,,,36,7,,,13020807.59,3375658.603,6,6.01079,
1079,金溪,9701,,,36,7,,,13030863.79,3412582.944,7,7.01079,
1079,金溪,9701,,,36,7,,,13033850.7,3452528.131,8,8.01079,
1079,金溪,9701,,,36,7,,,13032787.88,3490209.361,9,9.01079,
1079,金溪,9701,,,36,7,,,13023402.12,3528743.21,10,10.01079,
1079,金溪,9701,,,36,7,,,13032009.33,3565241.326,11,11.01079,
1079,金溪,9701,,,36,7,,,13032009.33,3565241.326,12,12.01079,
1080,阳排尖隧道,9702,Military (Air) : Fixed-Wing : Government,110122,1,3,,,13160484.73,3446077.427,1,1.0108,
1080,阳排尖隧道,9702,Military (Air) : Fixed-Wing : Government,110122,1,3,,,13182195.77,3399757.852,2,2.0108,
1080,阳排尖隧道,9702,Military (Air) : Fixed-Wing : Government,110122,1,3,,,13215633.53,3358946.873,3,3.0108,
1080,阳排尖隧道,9702,Military (Air) : Fixed-Wing : Government,110122,1,3,,,13195068.63,3308988.865,4,4.0108,
1080,阳排尖隧道,9702,Military (Air) : Fixed-Wing : Government,110122,1,3,,,13194109.18,3258222.561,5,5.0108,
1080,阳排尖隧道,9702,Military (Air) : Fixed-Wing : Government,110122,1,3,,,13174960.92,3209328.464,6,6.0108,
1080,阳排尖隧道,9702,Military (Air) : Fixed-Wing : Government,110122,1,3,,,13142274.43,3174060.696,7,7.0108,
1080,阳排尖隧道,9702,Military (Air) : Fixed-Wing : Government,110122,1,3,,,13173594.13,3135432.407,8,8.0108,
1080,阳排尖隧道,9702,Military (Air) : Fixed-Wing : Government,110122,1,3,,,13190060.45,3084254.659,9,9.0108,
1080,阳排尖隧道,9702,Military (Air) : Fixed-Wing : Government,110122,1,3,,,13229071.67,3053785.836,10,10.0108,
1080,阳排尖隧道,9702,Military (Air) : Fixed-Wing : Government,110122,1,3,,,13265232.69,3015591.119,11,11.0108,
1080,阳排尖隧道,9702,Military (Air) : Fixed-Wing : Government,110122,1,3,,,13265232.69,3015591.119,12,12.0108,
1081,阳排尖隧道,9703,Military (Air) : Fixed-Wing : Electronic Support (ES),110121,1,3,,,13265219.04,3015435.295,1,1.01081,
1081,阳排尖隧道,9703,Military (Air) : Fixed-Wing : Electronic Support (ES),110121,1,3,,,13229220.66,3053749.989,2,2.01081,
1081,阳排尖隧道,9703,Military (Air) : Fixed-Wing : Electronic Support (ES),110121,1,3,,,13190105.39,3084265.234,3,3.01081,
1081,阳排尖隧道,9703,Military (Air) : Fixed-Wing : Electronic Support (ES),110121,1,3,,,13173492.46,3135550.839,4,4.01081,
1081,阳排尖隧道,9703,Military (Air) : Fixed-Wing : Electronic Support (ES),110121,1,3,,,13142305.48,3174285.782,5,5.01081,
1081,阳排尖隧道,9703,Military (Air) : Fixed-Wing : Electronic Support (ES),110121,1,3,,,13174933.79,3209722.095,6,6.01081,
1081,阳排尖隧道,9703,Military (Air) : Fixed-Wing : Electronic Support (ES),110121,1,3,,,13194121.13,3258696.289,7,7.01081,
1081,阳排尖隧道,9703,Military (Air) : Fixed-Wing : Electronic Support (ES),110121,1,3,,,13194863.42,3309553.381,8,8.01081,
1081,阳排尖隧道,9703,Military (Air) : Fixed-Wing : Electronic Support (ES),110121,1,3,,,13215894.93,3359607.5,9,9.01081,
1081,阳排尖隧道,9703,Military (Air) : Fixed-Wing : Electronic Support (ES),110121,1,3,,,13182082.99,3400554.323,10,10.01081,
1081,阳排尖隧道,9703,Military (Air) : Fixed-Wing : Electronic Support (ES),110121,1,3,,,13160082.27,3446866.942,11,11.01081,
1081,阳排尖隧道,9703,Military (Air) : Fixed-Wing : Electronic Support (ES),110121,1,3,,,13160082.27,3446866.942,12,12.01081,
1082,宁上高速,9704,Military Noncombatant : Auxiliary Ship : Repair Ship,130111,30,3,,,13143038.54,3180203.747,1,1.01082,
1082,宁上高速,9704,Military Noncombatant : Auxiliary Ship : Repair Ship,130111,30,3,,,13166518.31,3178553.873,2,2.01082,
1082,宁上高速,9704,Military Noncombatant : Auxiliary Ship : Repair Ship,130111,30,3,,,13188223.19,3182980.362,3,3.01082,
1082,宁上高速,9704,Military Noncombatant : Auxiliary Ship : Repair Ship,130111,30,3,,,13208143.31,3168905.982,4,4.01082,
1082,宁上高速,9704,Military Noncombatant : Auxiliary Ship : Repair Ship,130111,30,3,,,13229777.45,3162417.499,5,5.01082,
1082,宁上高速,9704,Military Noncombatant : Auxiliary Ship : Repair Ship,130111,30,3,,,13244217.47,3146060.3,6,6.01082,
1082,宁上高速,9704,Military Noncombatant : Auxiliary Ship : Repair Ship,130111,30,3,,,13264108.74,3136191.01,7,7.01082,
1082,宁上高速,9704,Military Noncombatant : Auxiliary Ship : Repair Ship,130111,30,3,,,13286608.7,3131455.07,8,8.01082,
1082,宁上高速,9704,Military Noncombatant : Auxiliary Ship : Repair Ship,130111,30,3,,,13307282.99,3127872.301,9,9.01082,
1082,宁上高速,9704,Military Noncombatant : Auxiliary Ship : Repair Ship,130111,30,3,,,13322962.69,3123981.251,10,10.01082,
1082,宁上高速,9704,Military Noncombatant : Auxiliary Ship : Repair Ship,130111,30,3,,,13326903.63,3103213.031,11,11.01082,
1082,宁上高速,9704,Military Noncombatant : Auxiliary Ship : Repair Ship,130111,30,3,,,13326903.63,3103213.031,12,12.01082,
1083,宁上高速,9705,Military Noncombatant : Service Craft/Yard,130200,30,3,,,13326916.45,3103217.747,1,1.01083,
1083,宁上高速,9705,Military Noncombatant : Service Craft/Yard,130200,30,3,,,13323011.07,3123961.924,2,2.01083,
1083,宁上高速,9705,Military Noncombatant : Service Craft/Yard,130200,30,3,,,13307335.63,3127963.161,3,3.01083,
1083,宁上高速,9705,Military Noncombatant : Service Craft/Yard,130200,30,3,,,13286697.98,3131418.65,4,4.01083,
1083,宁上高速,9705,Military Noncombatant : Service Craft/Yard,130200,30,3,,,13264304.03,3136191.695,5,5.01083,
1083,宁上高速,9705,Military Noncombatant : Service Craft/Yard,130200,30,3,,,13244415.97,3146083.554,6,6.01083,
1083,宁上高速,9705,Military Noncombatant : Service Craft/Yard,130200,30,3,,,13229934.09,3162308.734,7,7.01083,
1083,宁上高速,9705,Military Noncombatant : Service Craft/Yard,130200,30,3,,,13208378.1,3168894.206,8,8.01083,
1083,宁上高速,9705,Military Noncombatant : Service Craft/Yard,130200,30,3,,,13188475.15,3182920.869,9,9.01083,
1083,宁上高速,9705,Military Noncombatant : Service Craft/Yard,130200,30,3,,,13166788.26,3178658.356,10,10.01083,
1083,宁上高速,9705,Military Noncombatant : Service Craft/Yard,130200,30,3,,,13225406.31,3164575.891,11,11.01083,
1083,宁上高速,9705,Military Noncombatant : Service Craft/Yard,130200,30,3,,,13225406.31,3164575.891,12,12.01083,
1084,龍新橋,9706,Civilian (Sea Surface) : Merchant Ship : Junk/Dhow,140114,30,3,,,13367980.14,2643031.379,1,1.01084,
1084,龍新橋,9706,Civilian (Sea Surface) : Merchant Ship : Junk/Dhow,140114,30,3,,,13373041.84,2666728.227,2,2.01084,
1084,龍新橋,9706,Civilian (Sea Surface) : Merchant Ship : Junk/Dhow,140114,30,3,,,13377175.97,2690063.398,3,3.01084,
1084,龍新橋,9706,Civilian (Sea Surface) : Merchant Ship : Junk/Dhow,140114,30,3,,,13377063.36,2711735.205,4,4.01084,
1084,龍新橋,9706,Civilian (Sea Surface) : Merchant Ship : Junk/Dhow,140114,30,3,,,13389665.38,2729821.265,5,5.01084,
1084,龍新橋,9706,Civilian (Sea Surface) : Merchant Ship : Junk/Dhow,140114,30,3,,,13399022.88,2751218.777,6,6.01084,
1084,龍新橋,9706,Civilian (Sea Surface) : Merchant Ship : Junk/Dhow,140114,30,3,,,13409508.72,2772662.899,7,7.01084,
1084,龍新橋,9706,Civilian (Sea Surface) : Merchant Ship : Junk/Dhow,140114,30,3,,,13421550.95,2793402.262,8,8.01084,
1084,龍新橋,9706,Civilian (Sea Surface) : Merchant Ship : Junk/Dhow,140114,30,3,,,13433684.98,2814058.582,9,9.01084,
1084,龍新橋,9706,Civilian (Sea Surface) : Merchant Ship : Junk/Dhow,140114,30,3,,,13447928.21,2832830.438,10,10.01084,
1084,龍新橋,9706,Civilian (Sea Surface) : Merchant Ship : Junk/Dhow,140114,30,3,,,13460568.93,2852030.215,11,11.01084,
1084,龍新橋,9706,Civilian (Sea Surface) : Merchant Ship : Junk/Dhow,140114,30,3,,,13460568.93,2852030.215,12,12.01084,
1085,頭前溪橋,9707,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,1,,,13385514.1,2646102.772,1,1.01085,
1085,頭前溪橋,9707,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,1,,,13391409.67,2670462.621,2,2.01085,
1085,頭前溪橋,9707,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,1,,,13402833.85,2693098.587,3,3.01085,
1085,頭前溪橋,9707,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,1,,,13411328.87,2717905.154,4,4.01085,
1085,頭前溪橋,9707,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,1,,,13413733.79,2743719.359,5,5.01085,
1085,頭前溪橋,9707,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,1,,,13421557.15,2767192.542,6,6.01085,
1085,頭前溪橋,9707,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,1,,,13435338.07,2785130.701,7,7.01085,
1085,頭前溪橋,9707,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,1,,,13445558.06,2808803.685,8,8.01085,
1085,頭前溪橋,9707,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,1,,,13454799.07,2831235.73,9,9.01085,
1085,頭前溪橋,9707,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,1,,,13470325.97,2850100.72,10,10.01085,
1085,頭前溪橋,9707,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,1,,,13486493.22,2863497.929,11,11.01085,
1085,頭前溪橋,9707,Weapon (Sea Subsurface) : Improvised Explosive Device (IED),130200,35,1,,,13486493.22,2863497.929,12,12.01085,
1086,黄岩石隧道,9709,Civilian (Sea Subsurface) : Diver,120300,35,4,,,13383127.81,3170857.82,1,1.01086,
1086,黄岩石隧道,9709,Civilian (Sea Subsurface) : Diver,120300,35,4,,,13361628.51,3157776.057,2,2.01086,
1086,黄岩石隧道,9709,Civilian (Sea Subsurface) : Diver,120300,35,4,,,13340455.12,3148770.935,3,3.01086,
1086,黄岩石隧道,9709,Civilian (Sea Subsurface) : Diver,120300,35,4,,,13318233.23,3141416.52,4,4.01086,
1086,黄岩石隧道,9709,Civilian (Sea Subsurface) : Diver,120300,35,4,,,13313240.45,3116720.758,5,5.01086,
1086,黄岩石隧道,9709,Civilian (Sea Subsurface) : Diver,120300,35,4,,,13306695.03,3092585.187,6,6.01086,
1086,黄岩石隧道,9709,Civilian (Sea Subsurface) : Diver,120300,35,4,,,13313060.28,3069229.001,7,7.01086,
1086,黄岩石隧道,9709,Civilian (Sea Subsurface) : Diver,120300,35,4,,,13300402.84,3048679.532,8,8.01086,
1086,黄岩石隧道,9709,Civilian (Sea Subsurface) : Diver,120300,35,4,,,13308605.2,3023901.077,9,9.01086,
1086,黄岩石隧道,9709,Civilian (Sea Subsurface) : Diver,120300,35,4,,,13298699.09,3000122.77,10,10.01086,
1086,黄岩石隧道,9709,Civilian (Sea Subsurface) : Diver,120300,35,4,,,13320529.95,2988238.442,11,11.01086,
1086,黄岩石隧道,9709,Civilian (Sea Subsurface) : Diver,120300,35,4,,,13320529.95,2988238.442,12,12.01086,
1087,黄岩石隧道,9710,Weapon (Sea Subsurface) : Torpedo,130100,35,4,,,13320507.75,2988249.036,1,1.01087,
1087,黄岩石隧道,9710,Weapon (Sea Subsurface) : Torpedo,130100,35,4,,,13298723.6,3000132.439,2,2.01087,
1087,黄岩石隧道,9710,Weapon (Sea Subsurface) : Torpedo,130100,35,4,,,13308599.31,3023833.214,3,3.01087,
1087,黄岩石隧道,9710,Weapon (Sea Subsurface) : Torpedo,130100,35,4,,,13300402.12,3048569.627,4,4.01087,
1087,黄岩石隧道,9710,Weapon (Sea Subsurface) : Torpedo,130100,35,4,,,13313070.56,3069355.794,5,5.01087,
1087,黄岩石隧道,9710,Weapon (Sea Subsurface) : Torpedo,130100,35,4,,,13306741.22,3092675.76,6,6.01087,
1087,黄岩石隧道,9710,Weapon (Sea Subsurface) : Torpedo,130100,35,4,,,13313292.51,3116743.499,7,7.01087,
1087,黄岩石隧道,9710,Weapon (Sea Subsurface) : Torpedo,130100,35,4,,,13318241.49,3141396.448,8,8.01087,
1087,黄岩石隧道,9710,Weapon (Sea Subsurface) : Torpedo,130100,35,4,,,13340441.1,3148721.721,9,9.01087,
1087,黄岩石隧道,9710,Weapon (Sea Subsurface) : Torpedo,130100,35,4,,,13361542.49,3157728.72,10,10.01087,
1087,黄岩石隧道,9710,Weapon (Sea Subsurface) : Torpedo,130100,35,4,,,13382979.12,3170847.077,11,11.01087,
1087,黄岩石隧道,9710,Weapon (Sea Subsurface) : Torpedo,130100,35,4,,,13382979.12,3170847.077,12,12.01087,
1088,马头岗隧道,9711,Sea Mine Decoy : Sea Mine Decoy-Bottom,130100,36,3,,,13308283.16,3085912.519,1,1.01088,
1088,马头岗隧道,9711,Sea Mine Decoy : Sea Mine Decoy-Bottom,130100,36,3,,,13324890.36,3101608.197,2,2.01088,
1088,马头岗隧道,9711,Sea Mine Decoy : Sea Mine Decoy-Bottom,130100,36,3,,,13348655.57,3106672.165,3,3.01088,
1088,马头岗隧道,9711,Sea Mine Decoy : Sea Mine Decoy-Bottom,130100,36,3,,,13370608.09,3115233.818,4,4.01088,
1088,马头岗隧道,9711,Sea Mine Decoy : Sea Mine Decoy-Bottom,130100,36,3,,,13385660.07,3132724.214,5,5.01088,
1088,马头岗隧道,9711,Sea Mine Decoy : Sea Mine Decoy-Bottom,130100,36,3,,,13392446.01,3154269.122,6,6.01088,
1088,马头岗隧道,9711,Sea Mine Decoy : Sea Mine Decoy-Bottom,130100,36,3,,,13414497.31,3163588.041,7,7.01088,
1088,马头岗隧道,9711,Sea Mine Decoy : Sea Mine Decoy-Bottom,130100,36,3,,,13425837.61,3186255.333,8,8.01088,
