OID_,trackField,countryCode,sequence,longitude,latitude
2765,FI,13,765,28.78809843,62.08305333
3765,ES,14,765,0.16911387,43.32052107
4765,FR,15,765,6.23057427,51.34788539
5765,DE,16,765,17.25498413,54.84791458
6765,BY,17,765,31.47211061,56.13265635
7765,IT,18,765,16.3808864,44.74500759
8765,MD,19,765,32.7382292,49.48296601
9765,LY,20,765,16.92171853,36.0084579
10765,GR,21,765,27.60542196,41.03616196
11765,EG,22,765,35.17689825,33.43173348
12765,GE,23,765,48.66398582,44.5844454
13765,KW,24,765,51.75984776,32.67253238
14765,TM,25,765,62.2976405,40.97601964
15765,UZ,26,765,73.18222271,44.17917771
16765,RU,27,765,75.27957585,53.51534249
17765,YE,28,765,48.09052877,19.09408314
18765,MU,29,765,62.57627864,27.18517755
19765,PK,30,765,76.96470382,34.68660908
766,UK,11,766,-2.33771525,55.60719124
1766,NO,12,766,14.6951035,61.79003745
2766,FI,13,766,28.81252958,62.07161286
3766,ES,14,766,0.19354502,43.30274435
4766,FR,15,766,6.25500542,51.33262356
5766,DE,16,766,17.27941529,54.83384609
6766,BY,17,766,31.49654176,56.1190393
7766,IT,18,766,16.40531755,44.72765304
8766,MD,19,766,32.76266035,49.46709133
9766,LY,20,766,16.94614969,35.98869255
10766,GR,21,766,27.62985312,41.01773129
11766,EG,22,766,35.2013294,33.41134248
12766,GE,23,766,48.68841698,44.56704272
13766,KW,24,766,51.78427891,32.65196484
14766,TM,25,766,62.32207165,40.95757214
15766,UZ,26,766,73.20665386,44.16165416
16766,RU,27,766,75.30400701,53.50081322
17766,YE,28,766,48.11495992,19.07099478
18766,MU,29,766,62.60070979,27.16344333
19766,PK,30,766,76.98913498,34.6665177
767,UK,11,767,-2.31343793,55.59330233
1767,NO,12,767,14.71938083,61.77841442
2767,FI,13,767,28.8368069,62.06009645
3767,ES,14,767,0.21782234,43.28485115
4767,FR,15,767,6.27928274,51.31726112
5767,DE,16,767,17.30369261,54.81968461
6767,BY,17,767,31.52081908,56.10533218
7767,IT,18,767,16.42959487,44.71018464
8767,MD,19,767,32.78693768,49.45111213
9767,LY,20,767,16.97042701,35.96879853
10767,GR,21,767,27.65413044,40.99918009
11767,EG,22,767,35.22560672,33.39081905
12767,GE,23,767,48.7126943,44.54952589
13767,KW,24,767,51.80855623,32.63126384
14767,TM,25,767,62.34634897,40.93900401
15767,UZ,26,767,73.23093118,44.14401572
16767,RU,27,767,75.32828433,53.48618801
17767,YE,28,767,48.13923724,19.04775871
18767,MU,29,767,62.62498711,27.14156884
19767,PK,30,767,77.0134123,34.64629568
768,UK,11,768,-2.28931539,55.57932263
1768,NO,12,768,14.74350336,61.76671514
2768,FI,13,768,28.86092943,62.04850447
3768,ES,14,768,0.24194487,43.26684207
4768,FR,15,768,6.30340527,51.30179855
5768,DE,16,768,17.32781514,54.80543062
6768,BY,17,768,31.54494162,56.09153544
7768,IT,18,768,16.45371741,44.69260298
8768,MD,19,768,32.81106021,49.43502894
9768,LY,20,768,16.99454954,35.94877653
10768,GR,21,768,27.67825297,40.98050899
11768,EG,22,768,35.24972926,33.37016392
12768,GE,23,768,48.73681683,44.53189551
13768,KW,24,768,51.83267877,32.61043009
14768,TM,25,768,62.3704715,40.92031588
15768,UZ,26,768,73.25505372,44.12626297
16768,RU,27,768,75.35240686,53.47146734
17768,YE,28,768,48.16335977,19.02437578
18768,MU,29,768,62.64910965,27.11955487
19768,PK,30,768,77.03753483,34.62594373
769,UK,11,769,-2.2653486,55.56525261
1769,NO,12,769,14.76747016,61.75493998
2769,FI,13,769,28.88489623,62.03683731
3769,ES,14,769,0.26591167,43.24871774
4769,FR,15,769,6.32737207,51.28623638
5769,DE,16,769,17.35178194,54.79108458
6769,BY,17,769,31.56890841,56.07764952
7769,IT,18,769,16.4776842,44.67490866
8769,MD,19,769,32.83502701,49.41884229
9769,LY,20,769,17.01851634,35.92862723
10769,GR,21,769,27.70221977,40.96171863
11769,EG,22,769,35.27369605,33.34937781
12769,GE,23,769,48.76078363,44.51415217
13769,KW,24,769,51.85664556,32.58946433
14769,TM,25,769,62.3944383,40.90150838
15769,UZ,26,769,73.27902051,44.10839651
16769,RU,27,769,75.37637366,53.4566517
17769,YE,28,769,48.18732657,19.00084685
18769,MU,29,769,62.67307644,27.09740221
19769,PK,30,769,77.06150163,34.60546257
770,UK,11,770,-2.24153848,55.55109273
1770,NO,12,770,14.79128027,61.74308933
2770,FI,13,770,28.90870635,62.02509533
3770,ES,14,770,0.28972179,43.23047875
4770,FR,15,770,6.35118218,51.27057512
5770,DE,16,770,17.37559205,54.77664697
6770,BY,17,770,31.59271853,56.06367489
7770,IT,18,770,16.50149432,44.65710228
8770,MD,19,770,32.85883712,49.40255272
9770,LY,20,770,17.04232645,35.90835135
10770,GR,21,770,27.72602988,40.94280966
11770,EG,22,770,35.29750617,33.32846145
12770,GE,23,770,48.78459374,44.49629646
13770,KW,24,770,51.88045568,32.5683673
14770,TM,25,770,62.41824841,40.88258217
15770,UZ,26,770,73.30283063,44.09041695
16770,RU,27,770,75.40018377,53.44174157
17770,YE,28,770,48.21113668,18.9771728
18770,MU,29,770,62.69688656,27.07511165
19770,PK,30,770,77.08531174,34.5848529
771,UK,11,771,-2.21788599,55.53684345
1771,NO,12,771,14.81493277,61.73116356
2771,FI,13,771,28.93235884,62.01327891
3771,ES,14,771,0.31337428,43.21212574
4771,FR,15,771,6.37483468,51.25481529
5771,DE,16,771,17.39924455,54.76211825
6771,BY,17,771,31.61637102,56.049612
7771,IT,18,771,16.52514681,44.63918443
8771,MD,19,771,32.88248962,49.38616078
9771,LY,20,771,17.06597895,35.88794959
10771,GR,21,771,27.74968238,40.92378271
11771,EG,22,771,35.32115866,33.30741558
12771,GE,23,771,48.80824624,44.47832901
13771,KW,24,771,51.90410817,32.54713974
14771,TM,25,771,62.44190091,40.86353789
15771,UZ,26,771,73.32648312,44.0723249
16771,RU,27,771,75.42383627,53.42673745
17771,YE,28,771,48.23478918,18.9533545
18771,MU,29,771,62.72053905,27.05268399
19771,PK,30,771,77.10896424,34.56411546
772,UK,11,772,-2.19439205,55.52250525
1772,NO,12,772,14.83842671,61.71916307
2772,FI,13,772,28.95585278,62.00138844
3772,ES,14,772,0.33686822,43.19365934
4772,FR,15,772,6.39832862,51.23895743
5772,DE,16,772,17.42273849,54.74749891
6772,BY,17,772,31.63986496,56.03546132
7772,IT,18,772,16.54864075,44.62115573
8772,MD,19,772,32.90598356,49.36966702
9772,LY,20,772,17.08947289,35.86742267
10772,GR,21,772,27.77317632,40.90463846
11772,EG,22,772,35.3446526,33.28624093
12772,GE,23,772,48.83174018,44.4602504
13772,KW,24,772,51.92760212,32.5257824
14772,TM,25,772,62.46539485,40.8443762
15772,UZ,26,772,73.34997707,44.05412098
16772,RU,27,772,75.44733021,53.41163984
17772,YE,28,772,48.25828312,18.92939283
18772,MU,29,772,62.744033,27.03012005
19772,PK,30,772,77.13245818,34.54325096
773,UK,11,773,-2.17105758,55.50807859
1773,NO,12,773,14.86176117,61.70708825
2773,FI,13,773,28.97918725,61.98942431
3773,ES,14,773,0.36020269,43.17508016
4773,FR,15,773,6.42166309,51.22300204
5773,DE,16,773,17.44607296,54.73278944
6773,BY,17,773,31.66319943,56.02122331
7773,IT,18,773,16.57197522,44.60301679
8773,MD,19,773,32.92931802,49.35307198
9773,LY,20,773,17.11280735,35.84677129
10773,GR,21,773,27.79651078,40.88537755
11773,EG,22,773,35.36798707,33.26493826
12773,GE,23,773,48.85507464,44.44206127
13773,KW,24,773,51.95093658,32.50429603
14773,TM,25,773,62.48872932,40.82509775
15773,UZ,26,773,73.37331153,44.0358058
16773,RU,27,773,75.47066468,53.39644923
17773,YE,28,773,48.28161759,18.90528869
18773,MU,29,773,62.76736746,27.00742063
19773,PK,30,773,77.15579265,34.52226014
774,UK,11,774,-2.14788351,55.49356396
1774,NO,12,774,14.88493524,61.69493949
2774,FI,13,774,29.00236132,61.9773869
3774,ES,14,774,0.38337676,43.15638885
4774,FR,15,774,6.44483716,51.20694968
5774,DE,16,774,17.46924702,54.71799031
6774,BY,17,774,31.6863735,56.00689843
7774,IT,18,774,16.59514929,44.58476822
8774,MD,19,774,32.95249209,49.33637624
9774,LY,20,774,17.13598142,35.82599619
10774,GR,21,774,27.81968485,40.86600065
11774,EG,22,774,35.39116114,33.24350831
12774,GE,23,774,48.87824871,44.42376223
13774,KW,24,774,51.97411065,32.4826814
14774,TM,25,774,62.51190339,40.80570322
15774,UZ,26,774,73.3964856,44.01737999
16774,RU,27,774,75.49383874,53.38116613
17774,YE,28,774,48.30479166,18.88104296
18774,MU,29,774,62.79054153,26.98458655
19774,PK,30,774,77.17896671,34.50114374
775,UK,11,775,-2.12487075,55.47896182
1775,NO,12,775,14.907948,61.68271718
2775,FI,13,775,29.02537408,61.96527661
3775,ES,14,775,0.40638952,43.13758604
4775,FR,15,775,6.46784992,51.19080087
5775,DE,16,775,17.49225978,54.70310202
6775,BY,17,775,31.70938626,55.99248717
7775,IT,18,775,16.61816205,44.56641066
8775,MD,19,775,32.97550485,49.31958034
9775,LY,20,775,17.15899418,35.80509809
10775,GR,21,775,27.84269761,40.84650842
11775,EG,22,775,35.4141739,33.22195185
12775,GE,23,775,48.90126147,44.4053539
13775,KW,24,775,51.99712341,32.46093927
14775,TM,25,775,62.53491614,40.78619326
15775,UZ,26,775,73.41949836,43.99884418
16775,RU,27,775,75.5168515,53.36579104
17775,YE,28,775,48.32780442,18.85665655
18775,MU,29,775,62.81355429,26.96161864
19775,PK,30,775,77.20197947,34.4799025
776,UK,11,776,-2.10202021,55.46427267
1776,NO,12,776,14.93079854,61.67042173
2776,FI,13,776,29.04822462,61.95309383
3776,ES,14,776,0.42924006,43.11867238
4776,FR,15,776,6.49070046,51.17455616
5776,DE,16,776,17.51511032,54.68812507
6776,BY,17,776,31.7322368,55.97799
7776,IT,18,776,16.64101259,44.54794472
8776,MD,19,776,32.99835539,49.30268485
9776,LY,20,776,17.18184472,35.78407772
10776,GR,21,776,27.86554815,40.82690154
11776,EG,22,776,35.43702444,33.20026963
12776,GE,23,776,48.92411201,44.38683691
13776,KW,24,776,52.01997395,32.43907041
14776,TM,25,776,62.55776669,40.76656855
15776,UZ,26,776,73.4423489,43.98019901
16776,RU,27,776,75.53970204,53.35032449
17776,YE,28,776,48.35065496,18.83213035
18776,MU,29,776,62.83640483,26.93851772
19776,PK,30,776,77.22483001,34.45853716
777,UK,11,777,-2.07933279,55.449497
1777,NO,12,777,14.95348597,61.65805353
2777,FI,13,777,29.07091204,61.94083896
3777,ES,14,777,0.45192748,43.09964852
4777,FR,15,777,6.51338788,51.15821609
5777,DE,16,777,17.53779775,54.67305994
6777,BY,17,777,31.75492422,55.9634074
7777,IT,18,777,16.66370001,44.52937103
8777,MD,19,777,33.02104282,49.28569034
9777,LY,20,777,17.20453215,35.76293582
10777,GR,21,777,27.88823558,40.80718069
11777,EG,22,777,35.45971186,33.17846241
12777,GE,23,777,48.94679944,44.3682119
13777,KW,24,777,52.04266138,32.4170756
14777,TM,25,777,62.58045411,40.74682976
15777,UZ,26,777,73.46503632,43.9614451
16777,RU,27,777,75.56238947,53.33476698
17777,YE,28,777,48.37334238,18.80746529
18777,MU,29,777,62.85909226,26.91528463
19777,PK,30,777,77.24751744,34.43704849
778,UK,11,778,-2.05680937,55.43463528
1778,NO,12,778,14.97600938,61.64561299
2778,FI,13,778,29.09343546,61.9285124
3778,ES,14,778,0.4744509,43.08051511
4778,FR,15,778,6.5359113,51.1417812
5778,DE,16,778,17.56032116,54.65790715
6778,BY,17,778,31.77744764,55.94873985
7778,IT,18,778,16.68622343,44.51069023
8778,MD,19,778,33.04356623,49.26859738
9778,LY,20,778,17.22705556,35.74167313
10778,GR,21,778,27.91075899,40.78734654
11778,EG,22,778,35.48223528,33.15653099
12778,GE,23,778,48.96932285,44.34947949
13778,KW,24,778,52.06518479,32.39495561
14778,TM,25,778,62.60297753,40.72697759
15778,UZ,26,778,73.48755974,43.9425831
16778,RU,27,778,75.58491288,53.31911903
17778,YE,28,778,48.3958658,18.78266227
18778,MU,29,778,62.88161567,26.8919202
19778,PK,30,778,77.27004085,34.41543723
779,UK,11,779,-2.03445085,55.41968802
1779,NO,12,779,14.9983679,61.63310052
2779,FI,13,779,29.11579398,61.91611456
3779,ES,14,779,0.49680942,43.06127281
4779,FR,15,779,6.55826981,51.12525206
5779,DE,16,779,17.58267968,54.64266718
6779,BY,17,779,31.79980616,55.93398785
7779,IT,18,779,16.70858195,44.49190296
8779,MD,19,779,33.06592475,49.25140656
9779,LY,20,779,17.24941408,35.7202904
10779,GR,21,779,27.93311751,40.76739978
11779,EG,22,779,35.5045938,33.13447612
12779,GE,23,779,48.99168137,44.33064034
13779,KW,24,779,52.08754331,32.37271123
14779,TM,25,779,62.62533604,40.70701271
15779,UZ,26,779,73.50991826,43.92361366
16779,RU,27,779,75.6072714,53.30338117
17779,YE,28,779,48.41822431,18.75772223
18779,MU,29,779,62.90397419,26.86842529
19779,PK,30,779,77.29239937,34.39370415
780,UK,11,780,-2.01225812,55.40465572
1780,NO,12,780,15.02056064,61.62051652
2780,FI,13,780,29.13798671,61.90364583
3780,ES,14,780,0.51900215,43.04192228
4780,FR,15,780,6.58046255,51.10862921
5780,DE,16,780,17.60487242,54.62734056
6780,BY,17,780,31.82199889,55.91915187
7780,IT,18,780,16.73077468,44.47300986
8780,MD,19,780,33.08811749,49.23411845
9780,LY,20,780,17.27160682,35.69878838
10780,GR,21,780,27.95531025,40.7473411
11780,EG,22,780,35.52678653,33.11229859
12780,GE,23,780,49.01387411,44.31169508
13780,KW,24,780,52.10973604,32.35034326
14780,TM,25,780,62.64752878,40.68693582
15780,UZ,26,780,73.53211099,43.90453742
16780,RU,27,780,75.62946414,53.28755391
17780,YE,28,780,48.44041705,18.73264608
18780,MU,29,780,62.92616693,26.84480075
19780,PK,30,780,77.31459211,34.37185001
781,UK,11,781,-1.99023203,55.38953886
1781,NO,12,781,15.04258672,61.60786142
2781,FI,13,781,29.1600128,61.89110663
3781,ES,14,781,0.54102824,43.02246418
4781,FR,15,781,6.60248863,51.09191322
5781,DE,16,781,17.6268985,54.6119278
6781,BY,17,781,31.84402498,55.90423241
7781,IT,18,781,16.75280077,44.45401158
8781,MD,19,781,33.11014357,49.21673363
9781,LY,20,781,17.2936329,35.67716782
10781,GR,21,781,27.97733633,40.7271712
11781,EG,22,781,35.54881262,33.08999919
12781,GE,23,781,49.03590019,44.29264437
13781,KW,24,781,52.13176213,32.32785249
14781,TM,25,781,62.66955486,40.66674762
15781,UZ,26,781,73.55413708,43.88535505
16781,RU,27,781,75.65149022,53.27163781
17781,YE,28,781,48.46244314,18.70743476
18781,MU,29,781,62.94819301,26.82104742
19781,PK,30,781,77.33661819,34.3498756
782,UK,11,782,-1.96837347,55.37433797
1782,NO,12,782,15.06444528,61.59513563
2782,FI,13,782,29.18187136,61.87849738
3782,ES,14,782,0.5628868,43.00289918
4782,FR,15,782,6.6243472,51.07510464
5782,DE,16,782,17.64875706,54.59642941
6782,BY,17,782,31.86588354,55.88922997
7782,IT,18,782,16.77465933,44.43490877
8782,MD,19,782,33.13200213,49.1992527
9782,LY,20,782,17.31549146,35.6554295
10782,GR,21,782,27.99919489,40.70689078
11782,EG,22,782,35.57067118,33.06757871
12782,GE,23,782,49.05775875,44.27348886
13782,KW,24,782,52.15362069,32.30523971
14782,TM,25,782,62.69141343,40.6464488
15782,UZ,26,782,73.57599564,43.86606721
16782,RU,27,782,75.67334879,53.25563337
17782,YE,28,782,48.4843017,18.68208921
18782,MU,29,782,62.97005157,26.79716617
19782,PK,30,782,77.35847675,34.32778168
783,UK,11,783,-1.94668329,55.35905354
1783,NO,12,783,15.08613546,61.58233957
2783,FI,13,783,29.20356154,61.86581848
3783,ES,14,783,0.58457698,42.98322797
4783,FR,15,783,6.64603738,51.05820406
5783,DE,16,783,17.67044724,54.5808459
6783,BY,17,783,31.88757372,55.87414506
7783,IT,18,783,16.79634951,44.41570209
8783,MD,19,783,33.15369231,49.18167625
9783,LY,20,783,17.33718164,35.63357418
10783,GR,21,783,28.02088507,40.68650054
11783,EG,22,783,35.59236136,33.04503795
12783,GE,23,783,49.07944893,44.25422921
13783,KW,24,783,52.17531087,32.28250575
14783,TM,25,783,62.71310361,40.62604007
15783,UZ,26,783,73.59768582,43.84667454
16783,RU,27,783,75.69503897,53.23954115
17783,YE,28,783,48.50599188,18.65661037
18783,MU,29,783,62.99174175,26.77315787
19783,PK,30,783,77.38016693,34.30556905
784,UK,11,784,-1.92516235,55.34368609
1784,NO,12,784,15.10765641,61.56947365
2784,FI,13,784,29.22508248,61.85307036
3784,ES,14,784,0.60609792,42.96345122
4784,FR,15,784,6.66755832,51.04121203
5784,DE,16,784,17.69196819,54.5651778
6784,BY,17,784,31.90909466,55.85897817
7784,IT,18,784,16.81787045,44.39639219
8784,MD,19,784,33.17521326,49.16400488
9784,LY,20,784,17.35870259,35.61160262
10784,GR,21,784,28.04240602,40.66600119
11784,EG,22,784,35.6138823,33.02237771
12784,GE,23,784,49.10096988,44.23486608
13784,KW,24,784,52.19683182,32.2596514
14784,TM,25,784,62.73462455,40.60552214
15784,UZ,26,784,73.61920676,43.82717774
16784,RU,27,784,75.71655991,53.22336169
17784,YE,28,784,48.52751282,18.6309992
18784,MU,29,784,63.0132627,26.74902339
19784,PK,30,784,77.40168788,34.28323848
785,UK,11,785,-1.90381149,55.32823614
1785,NO,12,785,15.12900727,61.55653832
2785,FI,13,785,29.24643334,61.84025343
3785,ES,14,785,0.62744878,42.94356962
4785,FR,15,785,6.68890918,51.02412914
5785,DE,16,785,17.71331905,54.54942564
6785,BY,17,785,31.93044552,55.84372981
7785,IT,18,785,16.83922131,44.37697976
8785,MD,19,785,33.19656412,49.14623918
9785,LY,20,785,17.38005345,35.58951561
10785,GR,21,785,28.06375688,40.64539345
11785,EG,22,785,35.63523316,32.9995988
12785,GE,23,785,49.12232074,44.21540015
13785,KW,24,785,52.21818267,32.23667748
14785,TM,25,785,62.75597541,40.58489572
15785,UZ,26,785,73.64055762,43.80757746
16785,RU,27,785,75.73791077,53.20709552
17785,YE,28,785,48.54886368,18.60525665
18785,MU,29,785,63.03461355,26.72476361
19785,PK,30,785,77.42303874,34.26079077
786,UK,11,786,-1.88263156,55.31270419
1786,NO,12,786,15.1501872,61.54353398
2786,FI,13,786,29.26761327,61.82736813
3786,ES,14,786,0.64862871,42.92358385
4786,FR,15,786,6.71008911,51.00695595
5786,DE,16,786,17.73449898,54.53358995
6786,BY,17,786,31.95162545,55.8284005
7786,IT,18,786,16.86040124,44.35746544
8786,MD,19,786,33.21774405,49.12837977
9786,LY,20,786,17.40123338,35.56731392
10786,GR,21,786,28.08493681,40.62467803
11786,EG,22,786,35.65641309,32.97670203
12786,GE,23,786,49.14350067,44.19583207
13786,KW,24,786,52.23936261,32.21358482
14786,TM,25,786,62.77715534,40.56416154
15786,UZ,26,786,73.66173755,43.78787439
16786,RU,27,786,75.7590907,53.1907432
17786,YE,28,786,48.57004361,18.57938368
18786,MU,29,786,63.05579349,26.70037941
19786,PK,30,786,77.44421867,34.23822672
787,UK,11,787,-1.86162339,55.29709078
1787,NO,12,787,15.17119537,61.53046108
2787,FI,13,787,29.28862144,61.81441488
3787,ES,14,787,0.66963688,42.9034946
4787,FR,15,787,6.73109728,50.98969307
5787,DE,16,787,17.75550715,54.51767125
6787,BY,17,787,31.97263362,55.81299074
7787,IT,18,787,16.88140941,44.33784993
8787,MD,19,787,33.23875222,49.11042725
9787,LY,20,787,17.42224155,35.54499835
10787,GR,21,787,28.10594498,40.60385566
11787,EG,22,787,35.67742126,32.95368822
12787,GE,23,787,49.16450884,44.17616254
13787,KW,24,787,52.26037078,32.19037424
14787,TM,25,787,62.79816351,40.54332032
15787,UZ,26,787,73.68274573,43.7680692
16787,RU,27,787,75.78009887,53.17430528
17787,YE,28,787,48.59105178,18.55338125
18787,MU,29,787,63.07680166,26.67587167
19787,PK,30,787,77.46522684,34.21554714
788,UK,11,788,-1.8407878,55.28139642
1788,NO,12,788,15.19203095,61.51732005
2788,FI,13,788,29.30945703,61.8013941
3788,ES,14,788,0.69047247,42.88330258
4788,FR,15,788,6.75193287,50.97234106
5788,DE,16,788,17.77634273,54.5016701
6788,BY,17,788,31.99346921,55.79750106
7788,IT,18,788,16.902245,44.31813389
8788,MD,19,788,33.2595878,49.09238223
9788,LY,20,788,17.44307713,35.52256968
10788,GR,21,788,28.12678056,40.58292706
11788,EG,22,788,35.69825685,32.93055819
12788,GE,23,788,49.18534442,44.15639222
13788,KW,24,788,52.28120636,32.16704658
14788,TM,25,788,62.8189991,40.52237278
15788,UZ,26,788,73.70358131,43.74816259
16788,RU,27,788,75.80093445,53.15778232
17788,YE,28,788,48.61188737,18.52725035
18788,MU,29,788,63.09763724,26.65124129
19788,PK,30,788,77.48606242,34.19275282
789,UK,11,789,-1.82012563,55.26562165
1789,NO,12,789,15.21269313,61.50411133
2789,FI,13,789,29.3301192,61.78830623
3789,ES,14,789,0.71113464,42.86300849
4789,FR,15,789,6.77259504,50.95490053
5789,DE,16,789,17.79700491,54.48558701
6789,BY,17,789,32.01413138,55.78193198
7789,IT,18,789,16.92290717,44.29831801
8789,MD,19,789,33.28024998,49.07424533
9789,LY,20,789,17.46373931,35.50002872
